0.16470002728153432,0.06275487935838633,0.016440343878841236,0.11864221519347262,0.12222464461309246,0.018658202215598708,0.11043957702607586,0.09179247594010294,0.1574785937889865,0.05820903854560103
0.07221467505787009,0.028263871204512927,0.0041143237328001405,0.07440906012931917,0.012671096755872458,0.08837057407640464,0.10986718699072547,0.02674688837972088,0.1628788356055513,0.17527593831991084
0.16673371436255058,0.10377903619601958,0.08973819567354933,0.121657235694492,0.1099778858687929,0.11235895545602044,0.12893844917327008,0.1621524405983971,0.12630353887292675,0.09464340919362446
0.044395358372585486,0.17172211821156302,0.025788915167545404,0.17107556859016007,0.11573597060637011,0.05025479109252143,0.15268700241765384,0.06086465636422159,0.15403227796497393,0.09018945756561558
0.03695333479699732,0.04105219976231505,0.1508678511669686,0.17662427580547282,0.021370585580054002,0.07107529827367368,0.1769545456590197,0.038325705977107785,0.1383972009490365,0.03180763122758763
0.1638991069606545,0.09324770256874737,0.15637499164317656,0.10637920473863549,0.1263523650776661,0.11361596254766959,0.1664886252840837,0.06464620015476051,0.01165646602634034,0.17332739560847246
0.13987754557360008,0.004002588223591008,0.10023846863926303,0.13436041806933904,0.1485588255048149,0.14629539078190282,0.12238138056218746,0.07908691400858064,0.014327232285370296,0.19392598934162072
0.0056365571188985,0.001822068945407307,0.0265564848960395,0.10778997627705617,0.022024191505582925,0.135643566060165,0.05283370554674134,0.18552844658884302,0.06530145312325171,0.10945693798762268
0.05561667060954667,0.1906340384070396,0.05596059931975433,0.1054791707208998,0.12361142380374542,0.01127510875264024,0.04525224936395383,0.11875808828327694,0.028325555257323123,0.11227202398923382
0.06941179227999343,0.1080401188023477,0.024260263654768455,0.0844795879218576,0.19139970653740832,0.07124463958471745,0.1254621871216059,0.09290016473926782,0.05984941740451331,0.07899815381659969
